OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Eukaryota;Chordata;Aves;Passeriformes;Paridae;unkn. Paridae(f);unkn. Paridae(f)	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Aves;Passeriformes;Passerellidae;unkn. Passerellidae(f);unkn. Passerellidae(f)	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0
Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Sturnus;Sturnus vulgaris	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Eukaryota;Chordata;Aves;Passeriformes;Thraupidae;Geospiza;Geospiza fortis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Aves;Passeriformes;unkn. Passeriformes(o);unkn. Passeriformes(o);unkn. Passeriformes(o)	0.00016	7e-05	8e-05	8e-05	0	0.00017	0.00024	0.00022	1e-04	0	0.00038	0.00024	0.00021	0	7e-05	8e-05	0	0.00041	7e-05	0.00015	0.00021	0.00011
Eukaryota;Chordata;Aves;Passeriformes;unkn. Passeriformes(o);unkn. unkn. Passeriformes(o)(f);unkn. unkn. Passeriformes(o)(f)	0	0	8e-05	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Aves;Pelecaniformes;Ardeidae;Gorsachius;Gorsachius melanolophus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	4e-05	0
Eukaryota;Chordata;Aves;Pelecaniformes;Ardeidae;Gorsachius;unkn. Gorsachius(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Eukaryota;Chordata;Aves;Pelecaniformes;Phaethontidae;unkn. Phaethontidae(f);unkn. Phaethontidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Phalacrocorax;Phalacrocorax carbo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Aves;Pelecaniformes;Threskiornithidae;unkn. Threskiornithidae(f);unkn. Threskiornithidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Aves;Pelecaniformes;unkn. Pelecaniformes(o);unkn. Pelecaniformes(o);unkn. Pelecaniformes(o)	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Aves;Procellariiformes;Procellariidae;Fulmarus;Fulmarus glacialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Aves;Struthioniformes;Struthionidae;Struthio;unkn. Struthio(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Aves;Struthioniformes;Struthionidae;unkn. Struthionidae(f);unkn. Struthionidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Aves;Struthioniformes;unkn. Struthioniformes(o);unkn. Struthioniformes(o);unkn. Struthioniformes(o)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Aves;Tinamiformes;Tinamidae;unkn. Tinamidae(f);unkn. Tinamidae(f)	0	0	0	8e-05	8e-05	0	0	0	1e-04	0	0	8e-05	0	0	0	0	0	2e-04	0.00021	0	0	0
Eukaryota;Chordata;Aves;Tinamiformes;unkn. Tinamiformes(o);unkn. Tinamiformes(o);unkn. Tinamiformes(o)	0	0	0	0	0	0	0	0	1e-04	0	0	0	7e-05	0	0	8e-05	0	0	0	8e-05	0	3e-05
Eukaryota;Chordata;Aves;Trogoniformes;unkn. Trogoniformes(o);unkn. Trogoniformes(o);unkn. Trogoniformes(o)	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Aves;unkn. Aves(c);unkn. Aves(c);unkn. Aves(c);unkn. Aves(c)	0.00047	0.00013	0.00024	0.00024	3e-04	0.00023	8e-05	0.00022	0	0.00019	0.00038	8e-05	7e-05	0	7e-05	0.00042	0.00026	0.00041	0.00028	0.00092	0.00046	0.00045
Eukaryota;Chordata;Aves;unkn. Aves(c);unkn. Aves(c);unkn. Aves(c);unkn. unkn. Aves(c)(g)	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Aves;unkn. Aves(c);unkn. Aves(c);unkn. unkn. Aves(c)(f);unkn. unkn. Aves(c)(f)	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Aves;unkn. Aves(c);unkn. unkn. Aves(c)(o);unkn. unkn. Aves(c)(o);unkn. unkn. Aves(c)(o)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Cephaloscyllium;Cephaloscyllium ventriosum	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Callorhinchidae;Callorhinchus;Callorhinchus milii	0	0	0	0	0	0	0	0	0	0	8e-05	8e-05	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Callorhinchidae;Callorhinchus;unkn. Callorhinchus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Eukaryota;Chordata;Chondrichthyes;Lamniformes;unkn. Lamniformes(o);unkn. Lamniformes(o);unkn. Lamniformes(o)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Chondrichthyes;Orectolobiformes;unkn. Orectolobiformes(o);unkn. Orectolobiformes(o);unkn. Orectolobiformes(o)	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Pristidae;Pristis;Pristis pectinata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	4e-05	0
Eukaryota;Chordata;Chondrichthyes;Rajiformes;unkn. Rajiformes(o);unkn. Rajiformes(o);unkn. Rajiformes(o)	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	8e-05	4e-05	0
Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;unkn. Canis(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Canidae;unkn. Canidae(f);unkn. Canidae(f)	0	7e-05	8e-05	8e-05	0	0	0	0	0	0	0.00015	8e-05	0	0	0	0	0.00026	2e-04	0	0	4e-05	6e-05
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Acinonyx;Acinonyx jubatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus	0	0	0	0	0	0.00096	0.00169	0	0.00679	0	0	0	0	0	0	0	0.00295	0	0	8e-05	0	8e-05
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Felis;unkn. Felis(g)	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera pardus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Panthera;unkn. Panthera(g)	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Puma;unkn. Puma(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;unkn. Felidae(f);unkn. Felidae(f)	0	7e-05	0	8e-05	0	6e-05	0	0.00011	0	0	0	0	0	0	0	0	0.00087	2e-04	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Mustelidae;Enhydra;unkn. Enhydra(g)	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Mustelidae;unkn. Mustelidae(f);unkn. Mustelidae(f)	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;unkn. Odobenus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Callorhinus;Callorhinus ursinus	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Callorhinus;unkn. Callorhinus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;unkn. Otariidae(f);unkn. Otariidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Eukaryota;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus americanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Eukaryota;Chordata;Mammalia;Carnivora;unkn. Carnivora(o);unkn. Carnivora(o);unkn. Carnivora(o)	0	0	0	0	0	6e-05	8e-05	0.00011	0	0	0	8e-05	0	0	0	0	0.00043	0.00061	0	0	8e-05	3e-05
Eukaryota;Chordata;Mammalia;Carnivora;unkn. Carnivora(o);unkn. Carnivora(o);unkn. unkn. Carnivora(o)(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Carnivora;unkn. Carnivora(o);unkn. unkn. Carnivora(o)(f);unkn. unkn. Carnivora(o)(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;unkn. Balaenoptera(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;Lipotes;Lipotes vexillifer	0	0	0	8e-05	0	0	0	0	0	0	8e-05	0	0	0	0	0	9e-05	0	0.00014	8e-05	4e-05	0
Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;Lipotes;unkn. Lipotes(g)	0.00031	2e-04	0.00032	0.00024	0	0	0	0	0.00019	0.00019	8e-05	0	0	0	0.00015	0	0	0.00041	0.00014	8e-05	4e-05	0
Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;unkn. Lipotidae(f);unkn. Lipotidae(f)	0.00062	6e-04	0.00032	0.00049	0.00015	0.00023	8e-05	0.00011	0.00029	0.00074	0.00053	0.00065	7e-04	0	0.00029	8e-05	9e-05	0.00041	0.00028	0.00031	8e-05	0.00023
Eukaryota;Chordata;Mammalia;Cetacea;Phocoenidae;Neophocaena;unkn. Neophocaena(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Eukaryota;Chordata;Mammalia;Cetacea;Physeteridae;unkn. Physeteridae(f);unkn. Physeteridae(f)	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Cetacea;unkn. Cetacea(o);unkn. Cetacea(o);unkn. Cetacea(o)	0.00016	0.00081	0.00064	0.00081	0.00023	0.00045	0.00016	0	0.00097	0.00093	0.00068	0.00056	0	0.00038	0.00022	0.00034	0	2e-04	7e-05	0.00015	0.00025	2e-04
Eukaryota;Chordata;Mammalia;Chiroptera;Hipposideridae;Hipposideros;Hipposideros armiger	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Chiroptera;Hipposideridae;Hipposideros;unkn. Hipposideros(g)	0	0.00013	0	0	0.00015	0	0	0	0.00019	9e-05	8e-05	8e-05	0	0	0	0	0	0	7e-05	0	0	3e-05
Eukaryota;Chordata;Mammalia;Chiroptera;Hipposideridae;unkn. Hipposideridae(f);unkn. Hipposideridae(f)	0	7e-05	0	0	0	0	8e-05	0	0.00019	9e-05	0	8e-05	0	0	7e-05	0	9e-05	0	7e-05	0.00015	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus;unkn. Rousettus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Eukaryota;Chordata;Mammalia;Chiroptera;Pteropodidae;unkn. Pteropodidae(f);unkn. Pteropodidae(f)	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;Rhinolophidae;Rhinolophus;unkn. Rhinolophus(g)	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;Rhinolophidae;unkn. Rhinolophidae(f);unkn. Rhinolophidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	8e-05	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Eptesicus;unkn. Eptesicus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus natalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;Myotis brandtii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;unkn. Vespertilionidae(f);unkn. Vespertilionidae(f)	0	0	0	0	8e-05	0	0	0	0	9e-05	0	8e-05	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Chiroptera;unkn. Chiroptera(o);unkn. Chiroptera(o);unkn. Chiroptera(o)	0	0	0	0	0	6e-05	0	0	0	0	0.00015	8e-05	0	8e-05	0	0	9e-05	0.00102	0	8e-05	0	2e-04
Eukaryota;Chordata;Mammalia;Cingulata;Dasypodidae;unkn. Dasypodidae(f);unkn. Dasypodidae(f)	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Cingulata;unkn. Cingulata(o);unkn. Cingulata(o);unkn. Cingulata(o)	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Dasyuromorphia;unkn. Dasyuromorphia(o);unkn. Dasyuromorphia(o);unkn. Dasyuromorphia(o)	0	0	0	0	0	6e-05	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;Monodelphis domestica	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0.00026	0	0.00014	8e-05	8e-05	6e-05
Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;unkn. Monodelphis(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	8e-05	0	0
Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;unkn. Didelphidae(f);unkn. Didelphidae(f)	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Eukaryota;Chordata;Mammalia;Didelphimorphia;unkn. Didelphimorphia(o);unkn. Didelphimorphia(o);unkn. Didelphimorphia(o)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	4e-05	0
Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;unkn. Notamacropus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;unkn. Macropodidae(f);unkn. Macropodidae(f)	0	7e-05	0	0	0	0	0	0	0	9e-05	0	0	0	0	0.00015	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Diprotodontia;Phascolarctidae;unkn. Phascolarctidae(f);unkn. Phascolarctidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Insectivora;Erinaceidae;Erinaceus;Erinaceus europaeus	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Sorex;Sorex araneus	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Sorex;unkn. Sorex(g)	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;unkn. Soricidae(f);unkn. Soricidae(f)	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Insectivora;Talpidae;unkn. Talpidae(f);unkn. Talpidae(f)	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Insectivora;unkn. Insectivora(o);unkn. Insectivora(o);unkn. Insectivora(o)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	9e-05	0	0	0.00015	4e-05	0
Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Oryctolagus;Oryctolagus cuniculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Oryctolagus;unkn. Oryctolagus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;unkn. Leporidae(f);unkn. Leporidae(f)	0	0	0	0	0	0	8e-05	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;unkn. Ochotonidae(f);unkn. Ochotonidae(f)	0	7e-05	8e-05	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Lagomorpha;unkn. Lagomorpha(o);unkn. Lagomorpha(o);unkn. Lagomorpha(o)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Macroscelidea;Macroscelididae;unkn. Macroscelididae(f);unkn. Macroscelididae(f)	0	7e-05	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Monotremata;Ornithorhynchidae;unkn. Ornithorhynchidae(f);unkn. Ornithorhynchidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Eukaryota;Chordata;Mammalia;Monotremata;unkn. Monotremata(o);unkn. Monotremata(o);unkn. Monotremata(o)	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	6e-05
Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;Equus caballus	0	0	0	8e-05	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0.00082	0	0	0	3e-05
Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;unkn. Equus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;unkn. Equidae(f);unkn. Equidae(f)	0.00016	0	0	0	0	0	8e-05	0	0	9e-05	0	0	0	0	0	0	0	0	7e-05	0	4e-05	6e-05
Eukaryota;Chordata;Mammalia;Perissodactyla;Rhinocerotidae;Ceratotherium;unkn. Ceratotherium(g)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Perissodactyla;unkn. Perissodactyla(o);unkn. Perissodactyla(o);unkn. Perissodactyla(o)	0	0	0	0	8e-05	6e-05	8e-05	0	1e-04	0	0.00015	0	0	0	7e-05	0	0	0	0.00021	0	0	0
Eukaryota;Chordata;Mammalia;Pholidota;Manidae;Manis;unkn. Manis(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05
Eukaryota;Chordata;Mammalia;Pholidota;Manidae;unkn. Manidae(f);unkn. Manidae(f)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Pholidota;unkn. Pholidota(o);unkn. Pholidota(o);unkn. Pholidota(o)	0	0	0	0	0	6e-05	0.00016	0	0	0	0	0.00016	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Primates;Aotidae;unkn. Aotidae(f);unkn. Aotidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cebidae;Callithrix;Callithrix jacchus	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0.00061	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Primates;Cebidae;unkn. Cebidae(f);unkn. Cebidae(f)	0	0	0	0	0	0	8e-05	0	0	0	0	8e-05	0	0	0	0	0.00017	0	0.00014	8e-05	4e-05	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Cercocebus;unkn. Cercocebus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	4e-05	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Chlorocebus;Chlorocebus aethiops	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Chlorocebus;unkn. Chlorocebus(g)	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Colobus;unkn. Colobus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca fascicularis	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	4e-05	0.00017
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca mulatta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0.00017	0	0	0	8e-05	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca nemestrina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;unkn. Macaca(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	4e-05	6e-05
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Mandrillus;Mandrillus leucophaeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Rhinopithecus;Rhinopithecus roxellana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Rhinopithecus;unkn. Rhinopithecus(g)	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;unkn. Cercopithecidae(f);unkn. Cercopithecidae(f)	0	7e-05	8e-05	8e-05	0.00023	0	0.00016	0	0	0	0.00023	0	0	0.00015	0	8e-05	0.00061	2e-04	7e-05	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Cheirogaleidae;Microcebus;Microcebus murinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	8e-05	0	0
Eukaryota;Chordata;Mammalia;Primates;Cheirogaleidae;Microcebus;unkn. Microcebus(g)	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Mammalia;Primates;Hominidae;Gorilla;Gorilla gorilla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
